student_id,course_id,semester,semester_num,grade_letter,grade_point
594,157,Fall 2021,1,B,3.0
594,161,Spring 2021,2,C+,2.3
594,160,Spring 2021,2,B-,2.7
594,158,Spring 2021,2,B,3.0
594,155,Spring 2021,2,B,3.0
594,154,Spring 2021,2,B+,3.3
594,164,Fall 2022,3,C+,2.3
594,165,Fall 2022,3,B,3.0
594,169,Fall 2022,3,B-,2.7
594,170,Fall 2022,3,B+,3.3
594,160,Spring 2022,4,B-,2.7
594,169,Spring 2022,4,B-,2.7
594,165,Spring 2022,4,B+,3.3
594,158,Spring 2022,4,B,3.0
594,167,Spring 2022,4,B+,3.3
594,165,Fall 2023,5,B+,3.3
594,170,Fall 2023,5,B,3.0
594,173,Fall 2023,5,C+,2.3
594,166,Fall 2023,5,B-,2.7
594,144,Spring 2023,6,B-,2.7
594,116,Spring 2023,6,C+,2.3
594,206,Spring 2023,6,C+,2.3
594,62,Spring 2023,6,B-,2.7
594,177,Fall 2024,7,B+,3.3
594,175,Fall 2024,7,C+,2.3
594,165,Fall 2024,7,B-,2.7
594,171,Fall 2024,7,B,3.0
594,176,Spring 2024,8,A-,3.7
594,167,Spring 2024,8,B-,2.7
594,175,Spring 2024,8,B-,2.7
594,174,Spring 2024,8,B-,2.7
594,177,Spring 2024,8,B-,2.7
595,132,Fall 2020,1,B,3.0
595,225,Fall 2020,1,B,3.0
595,186,Fall 2020,1,B+,3.3
595,193,Fall 2020,1,B-,2.7
595,157,Spring 2020,2,B,3.0
595,101,Spring 2020,2,B-,2.7
595,39,Spring 2020,2,B,3.0
595,162,Spring 2020,2,B,3.0
595,37,Spring 2020,2,B,3.0
595,58,Fall 2021,3,B+,3.3
595,57,Fall 2021,3,B+,3.3
595,56,Fall 2021,3,B+,3.3
595,53,Fall 2021,3,B,3.0
595,190,Spring 2021,4,B,3.0
595,18,Spring 2021,4,C+,2.3
595,137,Spring 2021,4,B-,2.7
595,10,Spring 2021,4,C,2.0
595,85,Spring 2021,4,B,3.0
595,60,Fall 2022,5,A-,3.7
595,59,Fall 2022,5,B+,3.3
595,52,Fall 2022,5,B,3.0
595,58,Fall 2022,5,A-,3.7
595,49,Spring 2022,6,B,3.0
595,60,Spring 2022,6,B-,2.7
595,54,Spring 2022,6,B-,2.7
595,61,Spring 2022,6,B-,2.7
595,52,Spring 2022,6,B+,3.3
595,51,Fall 2023,7,B-,2.7
595,58,Fall 2023,7,B+,3.3
595,59,Fall 2023,7,B,3.0
595,57,Fall 2023,7,C+,2.3
595,148,Spring 2023,8,B,3.0
595,163,Spring 2023,8,B+,3.3
595,64,Spring 2023,8,B+,3.3
595,18,Spring 2023,8,B+,3.3
595,201,Spring 2023,8,B-,2.7
595,115,Spring 2023,8,C+,2.3
596,132,Fall 2021,1,C,2.0
596,108,Fall 2021,1,C,2.0
596,180,Fall 2021,1,C+,2.3
596,222,Fall 2021,1,C-,1.7
596,159,Fall 2021,1,B-,2.7
596,135,Spring 2021,2,C-,1.7
596,139,Spring 2021,2,D,1.0
596,136,Spring 2021,2,B-,2.7
596,131,Spring 2021,2,A-,3.7
596,132,Spring 2021,2,B-,2.7
596,136,Fall 2022,3,B-,2.7
596,142,Fall 2022,3,C,2.0
596,143,Fall 2022,3,C+,2.3
596,137,Fall 2022,3,C,2.0
596,135,Fall 2022,3,C+,2.3
596,141,Fall 2022,3,C-,1.7
596,144,Spring 2022,4,C+,2.3
596,139,Spring 2022,4,C,2.0
596,145,Spring 2022,4,B-,2.7
596,140,Spring 2022,4,B-,2.7
596,143,Spring 2022,4,B-,2.7
596,141,Spring 2022,4,B-,2.7
596,24,Fall 2023,5,C,2.0
596,92,Fall 2023,5,C+,2.3
596,60,Fall 2023,5,C-,1.7
596,93,Fall 2023,5,C+,2.3
596,18,Fall 2023,5,C,2.0
596,118,Fall 2023,5,C+,2.3
596,142,Spring 2023,6,C+,2.3
596,150,Spring 2023,6,C+,2.3
596,146,Spring 2023,6,B-,2.7
596,145,Spring 2023,6,C,2.0
596,147,Fall 2024,7,C+,2.3
596,151,Fall 2024,7,C+,2.3
596,142,Fall 2024,7,C,2.0
596,149,Fall 2024,7,B,3.0
596,145,Fall 2024,7,B-,2.7
596,176,Spring 2024,8,C,2.0
596,140,Spring 2024,8,C,2.0
596,119,Spring 2024,8,C+,2.3
596,56,Spring 2024,8,C+,2.3
596,91,Spring 2024,8,C,2.0
597,159,Fall 2021,1,B-,2.7
597,162,Fall 2021,1,B,3.0
597,158,Fall 2021,1,B-,2.7
597,157,Fall 2021,1,C+,2.3
597,155,Fall 2021,1,C+,2.3
597,16,Spring 2021,2,B-,2.7
597,183,Spring 2021,2,C+,2.3
597,104,Spring 2021,2,C,2.0
597,8,Spring 2021,2,B-,2.7
597,185,Spring 2021,2,C,2.0
597,162,Spring 2021,2,B-,2.7
597,170,Fall 2022,3,B-,2.7
597,160,Fall 2022,3,B-,2.7
597,162,Fall 2022,3,B-,2.7
597,158,Fall 2022,3,B-,2.7
597,26,Spring 2022,4,C+,2.3
597,46,Spring 2022,4,C+,2.3
597,112,Spring 2022,4,B-,2.7
597,192,Spring 2022,4,C,2.0
597,111,Spring 2022,4,C+,2.3
597,84,Fall 2023,5,C,2.0
597,60,Fall 2023,5,C+,2.3
597,125,Fall 2023,5,C,2.0
597,87,Fall 2023,5,C,2.0
597,201,Fall 2023,5,C+,2.3
597,234,Fall 2023,5,C+,2.3
597,172,Spring 2023,6,B+,3.3
597,164,Spring 2023,6,B-,2.7
597,177,Spring 2023,6,C-,1.7
597,165,Spring 2023,6,B,3.0
597,168,Spring 2023,6,C+,2.3
597,176,Spring 2023,6,C,2.0
597,169,Fall 2024,7,C+,2.3
597,167,Fall 2024,7,C,2.0
597,172,Fall 2024,7,B,3.0
597,176,Fall 2024,7,C+,2.3
597,177,Spring 2024,8,C+,2.3
597,165,Spring 2024,8,B+,3.3
597,163,Spring 2024,8,B-,2.7
597,164,Spring 2024,8,C+,2.3
598,17,Fall 2021,1,B-,2.7
598,12,Fall 2021,1,B,3.0
598,6,Fall 2021,1,B,3.0
598,8,Fall 2021,1,B-,2.7
598,1,Fall 2021,1,B,3.0
598,4,Fall 2021,1,C+,2.3
598,182,Spring 2021,2,B-,2.7
598,10,Spring 2021,2,B,3.0
598,13,Spring 2021,2,B,3.0
598,73,Spring 2021,2,B-,2.7
598,105,Fall 2022,3,B-,2.7
598,46,Fall 2022,3,B,3.0
598,136,Fall 2022,3,B,3.0
598,120,Fall 2022,3,C+,2.3
598,11,Fall 2022,3,A-,3.7
598,47,Spring 2022,4,C+,2.3
598,232,Spring 2022,4,B,3.0
598,9,Spring 2022,4,B,3.0
598,74,Spring 2022,4,B,3.0
598,108,Spring 2022,4,B,3.0
598,18,Fall 2023,5,B,3.0
598,26,Fall 2023,5,B-,2.7
598,19,Fall 2023,5,B+,3.3
598,21,Fall 2023,5,C+,2.3
598,29,Fall 2023,5,B+,3.3
598,24,Spring 2023,6,B-,2.7
598,19,Spring 2023,6,B,3.0
598,21,Spring 2023,6,B+,3.3
598,25,Spring 2023,6,B,3.0
598,18,Spring 2023,6,B-,2.7
598,27,Fall 2024,7,B,3.0
598,31,Fall 2024,7,B,3.0
598,30,Fall 2024,7,B,3.0
598,23,Fall 2024,7,B,3.0
598,20,Fall 2024,7,B+,3.3
598,172,Spring 2024,8,B-,2.7
598,237,Spring 2024,8,B-,2.7
598,93,Spring 2024,8,B-,2.7
598,169,Spring 2024,8,C,2.0
598,115,Spring 2024,8,C+,2.3
599,45,Fall 2021,1,C+,2.3
599,38,Fall 2021,1,C-,1.7
599,36,Fall 2021,1,B,3.0
599,43,Fall 2021,1,B-,2.7
599,42,Fall 2021,1,C-,1.7
599,45,Spring 2021,2,C-,1.7
599,40,Spring 2021,2,C+,2.3
599,48,Spring 2021,2,C+,2.3
599,33,Spring 2021,2,C+,2.3
599,35,Spring 2021,2,C+,2.3
599,47,Fall 2022,3,B-,2.7
599,54,Fall 2022,3,C-,1.7
599,51,Fall 2022,3,C+,2.3
599,42,Fall 2022,3,C,2.0
599,53,Fall 2022,3,C,2.0
599,49,Spring 2022,4,C+,2.3
599,54,Spring 2022,4,C,2.0
599,55,Spring 2022,4,B-,2.7
599,45,Spring 2022,4,B+,3.3
599,56,Fall 2023,5,C,2.0
599,52,Fall 2023,5,C,2.0
599,58,Fall 2023,5,C+,2.3
599,53,Fall 2023,5,C,2.0
599,61,Fall 2023,5,B-,2.7
599,64,Fall 2023,5,C-,1.7
599,208,Spring 2023,6,C-,1.7
599,64,Spring 2023,6,C-,1.7
599,164,Spring 2023,6,C+,2.3
599,211,Spring 2023,6,D,1.0
599,237,Spring 2023,6,C-,1.7
599,176,Fall 2024,7,D,1.0
599,88,Fall 2024,7,C-,1.7
599,126,Fall 2024,7,C,2.0
599,119,Fall 2024,7,C-,1.7
599,212,Fall 2024,7,D,1.0
599,144,Fall 2024,7,D,1.0
599,61,Spring 2024,8,C-,1.7
599,55,Spring 2024,8,C-,1.7
599,58,Spring 2024,8,C+,2.3
599,49,Spring 2024,8,C,2.0
600,45,Fall 2021,1,B+,3.3
600,33,Fall 2021,1,A-,3.7
600,39,Fall 2021,1,A,4.0
600,43,Fall 2021,1,B+,3.3
600,38,Fall 2021,1,A-,3.7
600,40,Fall 2021,1,A-,3.7
600,33,Spring 2021,2,A-,3.7
600,43,Spring 2021,2,B+,3.3
600,48,Spring 2021,2,B,3.0
600,34,Spring 2021,2,A,4.0
600,35,Spring 2021,2,A-,3.7
600,42,Fall 2022,3,A-,3.7
600,232,Fall 2022,3,B+,3.3
600,171,Fall 2022,3,A-,3.7
600,230,Fall 2022,3,B,3.0
600,45,Spring 2022,4,A-,3.7
600,49,Spring 2022,4,A-,3.7
600,58,Spring 2022,4,B,3.0
600,52,Spring 2022,4,B+,3.3
600,48,Spring 2022,4,A-,3.7
600,64,Fall 2023,5,B,3.0
600,63,Fall 2023,5,B+,3.3
600,62,Fall 2023,5,A-,3.7
600,51,Fall 2023,5,B+,3.3
600,60,Spring 2023,6,A-,3.7
600,51,Spring 2023,6,A-,3.7
600,62,Spring 2023,6,A-,3.7
600,63,Spring 2023,6,A,4.0
600,54,Spring 2023,6,A,4.0
600,234,Fall 2024,7,B+,3.3
600,28,Fall 2024,7,B,3.0
600,169,Fall 2024,7,B,3.0
600,93,Fall 2024,7,B,3.0
600,51,Fall 2024,7,B+,3.3
600,50,Spring 2024,8,A,4.0
600,51,Spring 2024,8,B+,3.3
600,62,Spring 2024,8,B+,3.3
600,63,Spring 2024,8,A-,3.7
601,219,Fall 2020,1,B,3.0
601,4,Fall 2020,1,B+,3.3
601,38,Fall 2020,1,B,3.0
601,5,Fall 2020,1,B+,3.3
601,158,Spring 2020,2,B+,3.3
601,160,Spring 2020,2,A-,3.7
601,153,Spring 2020,2,A,4.0
601,162,Spring 2020,2,A-,3.7
601,154,Spring 2020,2,A-,3.7
601,159,Spring 2020,2,A,4.0
601,158,Fall 2021,3,A-,3.7
601,164,Fall 2021,3,B+,3.3
601,160,Fall 2021,3,B+,3.3
601,159,Fall 2021,3,A,4.0
601,170,Fall 2021,3,B+,3.3
601,162,Fall 2021,3,A,4.0
601,162,Spring 2021,4,A-,3.7
601,160,Spring 2021,4,B+,3.3
601,163,Spring 2021,4,A,4.0
601,165,Spring 2021,4,A,4.0
601,174,Fall 2022,5,B,3.0
601,165,Fall 2022,5,A-,3.7
601,163,Fall 2022,5,A,4.0
601,164,Fall 2022,5,B+,3.3
601,168,Fall 2022,5,A-,3.7
601,167,Fall 2022,5,A-,3.7
601,166,Spring 2022,6,A,4.0
601,168,Spring 2022,6,B+,3.3
601,172,Spring 2022,6,B,3.0
601,163,Spring 2022,6,A,4.0
601,165,Spring 2022,6,A,4.0
601,170,Spring 2022,6,B,3.0
601,170,Fall 2023,7,B,3.0
601,165,Fall 2023,7,B+,3.3
601,169,Fall 2023,7,A-,3.7
601,163,Fall 2023,7,B+,3.3
601,164,Spring 2023,8,B+,3.3
601,165,Spring 2023,8,A,4.0
601,167,Spring 2023,8,B+,3.3
601,168,Spring 2023,8,A,4.0
602,191,Fall 2020,1,B+,3.3
602,187,Fall 2020,1,B,3.0
602,193,Fall 2020,1,B,3.0
602,181,Fall 2020,1,B-,2.7
602,187,Spring 2020,2,B,3.0
602,188,Spring 2020,2,B,3.0
602,185,Spring 2020,2,C,2.0
602,192,Spring 2020,2,B-,2.7
602,189,Spring 2020,2,C+,2.3
602,135,Fall 2021,3,C,2.0
602,165,Fall 2021,3,B-,2.7
602,136,Fall 2021,3,C+,2.3
602,192,Fall 2021,3,B-,2.7
602,191,Spring 2021,4,C,2.0
602,188,Spring 2021,4,B,3.0
602,199,Spring 2021,4,C+,2.3
602,193,Spring 2021,4,B-,2.7
602,176,Fall 2022,5,B-,2.7
602,21,Fall 2022,5,B-,2.7
602,115,Fall 2022,5,C,2.0
602,51,Fall 2022,5,B-,2.7
602,61,Fall 2022,5,B-,2.7
602,204,Spring 2022,6,B+,3.3
602,201,Spring 2022,6,C+,2.3
602,200,Spring 2022,6,C,2.0
602,210,Spring 2022,6,B-,2.7
602,151,Fall 2023,7,C+,2.3
602,61,Fall 2023,7,B-,2.7
602,203,Fall 2023,7,B,3.0
602,204,Fall 2023,7,C+,2.3
602,213,Fall 2023,7,B-,2.7
602,204,Spring 2023,8,B-,2.7
602,206,Spring 2023,8,C+,2.3
602,199,Spring 2023,8,B,3.0
602,196,Spring 2023,8,B,3.0
602,212,Spring 2023,8,B-,2.7
603,40,Fall 2021,1,A-,3.7
603,39,Fall 2021,1,B+,3.3
603,34,Fall 2021,1,B+,3.3
603,44,Fall 2021,1,B,3.0
603,33,Fall 2021,1,A-,3.7
603,37,Fall 2021,1,A,4.0
603,48,Spring 2021,2,B,3.0
603,47,Spring 2021,2,A,4.0
603,33,Spring 2021,2,A-,3.7
603,42,Spring 2021,2,A,4.0
603,38,Spring 2021,2,B+,3.3
603,34,Spring 2021,2,A,4.0
603,163,Fall 2022,3,B+,3.3
603,197,Fall 2022,3,B,3.0
603,222,Fall 2022,3,B,3.0
603,227,Fall 2022,3,B,3.0
603,45,Spring 2022,4,A-,3.7
603,54,Spring 2022,4,B,3.0
603,43,Spring 2022,4,B+,3.3
603,42,Spring 2022,4,B+,3.3
603,50,Spring 2022,4,B,3.0
603,49,Fall 2023,5,A-,3.7
603,60,Fall 2023,5,B+,3.3
603,55,Fall 2023,5,B+,3.3
603,57,Fall 2023,5,B+,3.3
603,58,Fall 2023,5,B-,2.7
603,62,Spring 2023,6,B+,3.3
603,55,Spring 2023,6,B+,3.3
603,51,Spring 2023,6,A,4.0
603,49,Spring 2023,6,A-,3.7
603,58,Spring 2023,6,B-,2.7
603,51,Fall 2024,7,B+,3.3
603,57,Fall 2024,7,B+,3.3
603,63,Fall 2024,7,A-,3.7
603,55,Fall 2024,7,B+,3.3
603,49,Fall 2024,7,A,4.0
603,53,Fall 2024,7,B,3.0
603,60,Spring 2024,8,B,3.0
603,61,Spring 2024,8,A-,3.7
603,55,Spring 2024,8,A-,3.7
603,51,Spring 2024,8,A-,3.7
603,58,Spring 2024,8,A-,3.7
604,112,Fall 2021,1,B,3.0
604,81,Fall 2021,1,B-,2.7
604,44,Fall 2021,1,B-,2.7
604,17,Fall 2021,1,B,3.0
604,220,Fall 2021,1,B,3.0
604,157,Spring 2021,2,B-,2.7
604,161,Spring 2021,2,B,3.0
604,159,Spring 2021,2,B+,3.3
604,155,Spring 2021,2,B+,3.3
604,162,Fall 2022,3,B-,2.7
604,160,Fall 2022,3,B-,2.7
604,167,Fall 2022,3,B+,3.3
604,170,Fall 2022,3,B,3.0
604,159,Fall 2022,3,B+,3.3
604,163,Spring 2022,4,B+,3.3
604,169,Spring 2022,4,B+,3.3
604,167,Spring 2022,4,A-,3.7
604,160,Spring 2022,4,A-,3.7
604,165,Spring 2022,4,C+,2.3
604,163,Fall 2023,5,B+,3.3
604,166,Fall 2023,5,B-,2.7
604,164,Fall 2023,5,B+,3.3
604,171,Fall 2023,5,B-,2.7
604,146,Spring 2023,6,B-,2.7
604,117,Spring 2023,6,B-,2.7
604,64,Spring 2023,6,B,3.0
604,145,Spring 2023,6,C+,2.3
604,166,Fall 2024,7,C+,2.3
604,168,Fall 2024,7,B+,3.3
604,174,Fall 2024,7,B-,2.7
604,172,Fall 2024,7,B,3.0
604,166,Spring 2024,8,C+,2.3
604,165,Spring 2024,8,B+,3.3
604,171,Spring 2024,8,B,3.0
604,176,Spring 2024,8,B+,3.3
605,44,Fall 2022,1,B+,3.3
605,32,Fall 2022,1,B+,3.3
605,45,Fall 2022,1,B-,2.7
605,39,Fall 2022,1,C+,2.3
605,41,Fall 2022,1,B,3.0
605,32,Spring 2022,2,B-,2.7
605,5,Spring 2022,2,B,3.0
605,226,Spring 2022,2,B-,2.7
605,16,Spring 2022,2,B,3.0
605,68,Spring 2022,2,B-,2.7
605,131,Spring 2022,2,B,3.0
605,168,Fall 2023,3,B,3.0
605,170,Fall 2023,3,B-,2.7
605,166,Fall 2023,3,B-,2.7
605,195,Fall 2023,3,B-,2.7
605,114,Fall 2023,3,B-,2.7
605,135,Spring 2023,4,B,3.0
605,225,Spring 2023,4,B-,2.7
605,17,Spring 2023,4,B,3.0
605,194,Spring 2023,4,B,3.0
605,53,Fall 2024,5,B+,3.3
605,59,Fall 2024,5,C+,2.3
605,62,Fall 2024,5,A-,3.7
605,63,Fall 2024,5,C,2.0
605,56,Fall 2024,5,B+,3.3
605,60,Fall 2024,5,B+,3.3
605,51,Spring 2024,6,B-,2.7
605,55,Spring 2024,6,B,3.0
605,63,Spring 2024,6,B,3.0
605,49,Spring 2024,6,B,3.0
605,53,Spring 2024,6,B-,2.7
605,57,Spring 2024,6,B,3.0
605,50,Fall 2025,7,B,3.0
605,64,Fall 2025,7,B-,2.7
605,59,Fall 2025,7,C+,2.3
605,56,Fall 2025,7,B+,3.3
605,57,Fall 2025,7,B-,2.7
605,54,Spring 2025,8,B-,2.7
605,53,Spring 2025,8,B+,3.3
605,62,Spring 2025,8,B+,3.3
605,64,Spring 2025,8,B,3.0
605,60,Spring 2025,8,B-,2.7
605,59,Spring 2025,8,B+,3.3
606,107,Fall 2022,1,B+,3.3
606,108,Fall 2022,1,A-,3.7
606,114,Fall 2022,1,A-,3.7
606,98,Fall 2022,1,B-,2.7
606,99,Fall 2022,1,B,3.0
606,110,Fall 2022,1,B,3.0
606,113,Spring 2022,2,B+,3.3
606,107,Spring 2022,2,A,4.0
606,95,Spring 2022,2,B+,3.3
606,111,Spring 2022,2,B+,3.3
606,191,Fall 2023,3,A-,3.7
606,14,Fall 2023,3,B+,3.3
606,171,Fall 2023,3,B+,3.3
606,170,Fall 2023,3,B,3.0
606,204,Fall 2023,3,A-,3.7
606,48,Fall 2023,3,B-,2.7
606,25,Spring 2023,4,B,3.0
606,26,Spring 2023,4,B,3.0
606,51,Spring 2023,4,C+,2.3
606,192,Spring 2023,4,B,3.0
606,142,Spring 2023,4,B-,2.7
606,193,Spring 2023,4,B,3.0
606,116,Fall 2024,5,B,3.0
606,126,Fall 2024,5,B,3.0
606,125,Fall 2024,5,B+,3.3
606,117,Fall 2024,5,B+,3.3
606,115,Fall 2024,5,B+,3.3
606,124,Spring 2024,6,B+,3.3
606,125,Spring 2024,6,B,3.0
606,123,Spring 2024,6,A-,3.7
606,121,Spring 2024,6,B+,3.3
606,126,Spring 2024,6,B+,3.3
606,115,Fall 2025,7,B+,3.3
606,122,Fall 2025,7,B+,3.3
606,121,Fall 2025,7,A-,3.7
606,125,Fall 2025,7,A-,3.7
606,19,Spring 2025,8,B,3.0
606,239,Spring 2025,8,B+,3.3
606,165,Spring 2025,8,B,3.0
606,174,Spring 2025,8,A-,3.7
606,123,Spring 2025,8,A-,3.7
606,208,Spring 2025,8,B,3.0
607,40,Fall 2021,1,B,3.0
607,218,Fall 2021,1,C+,2.3
607,2,Fall 2021,1,B-,2.7
607,183,Fall 2021,1,C+,2.3
607,2,Spring 2021,2,A,4.0
607,4,Spring 2021,2,B,3.0
607,1,Spring 2021,2,C+,2.3
607,12,Spring 2021,2,B,3.0
607,10,Spring 2021,2,B-,2.7
607,12,Fall 2022,3,B-,2.7
607,8,Fall 2022,3,B-,2.7
607,10,Fall 2022,3,B-,2.7
607,15,Fall 2022,3,B,3.0
607,11,Fall 2022,3,C,2.0
607,19,Fall 2022,3,B-,2.7
607,22,Spring 2022,4,B-,2.7
607,9,Spring 2022,4,B-,2.7
607,21,Spring 2022,4,C+,2.3
607,17,Spring 2022,4,B+,3.3
607,26,Spring 2022,4,C+,2.3
607,54,Fall 2023,5,C+,2.3
607,90,Fall 2023,5,C,2.0
607,49,Fall 2023,5,C+,2.3
607,174,Fall 2023,5,C+,2.3
607,29,Spring 2023,6,C+,2.3
607,28,Spring 2023,6,B-,2.7
607,25,Spring 2023,6,B-,2.7
607,30,Spring 2023,6,B-,2.7
607,24,Spring 2023,6,B-,2.7
607,27,Spring 2023,6,B+,3.3
607,177,Fall 2024,7,C,2.0
607,116,Fall 2024,7,C,2.0
607,243,Fall 2024,7,C,2.0
607,147,Fall 2024,7,B-,2.7
607,90,Fall 2024,7,B-,2.7
607,89,Fall 2024,7,B-,2.7
607,20,Spring 2024,8,C+,2.3
607,27,Spring 2024,8,B-,2.7
607,24,Spring 2024,8,B,3.0
607,31,Spring 2024,8,B,3.0
608,2,Fall 2021,1,B+,3.3
608,10,Fall 2021,1,B-,2.7
608,12,Fall 2021,1,B,3.0
608,6,Fall 2021,1,B,3.0
608,1,Fall 2021,1,C,2.0
608,9,Fall 2021,1,C+,2.3
608,4,Spring 2021,2,C+,2.3
608,17,Spring 2021,2,B,3.0
608,1,Spring 2021,2,B+,3.3
608,13,Spring 2021,2,C+,2.3
608,6,Spring 2021,2,B+,3.3
608,116,Fall 2022,3,B-,2.7
608,11,Fall 2022,3,B,3.0
608,143,Fall 2022,3,C,2.0
608,226,Fall 2022,3,C+,2.3
608,20,Fall 2022,3,B-,2.7
608,200,Fall 2022,3,B-,2.7
608,8,Spring 2022,4,B-,2.7
608,18,Spring 2022,4,B+,3.3
608,15,Spring 2022,4,B-,2.7
608,25,Spring 2022,4,B,3.0
608,29,Fall 2023,5,C+,2.3
608,19,Fall 2023,5,C+,2.3
608,27,Fall 2023,5,B-,2.7
608,25,Fall 2023,5,C+,2.3
608,22,Fall 2023,5,B,3.0
608,119,Spring 2023,6,C,2.0
608,231,Spring 2023,6,C-,1.7
608,177,Spring 2023,6,C,2.0
608,168,Spring 2023,6,B-,2.7
608,144,Spring 2023,6,C+,2.3
608,61,Spring 2023,6,B-,2.7
608,20,Fall 2024,7,B-,2.7
608,28,Fall 2024,7,B-,2.7
608,22,Fall 2024,7,C+,2.3
608,19,Fall 2024,7,B-,2.7
608,18,Fall 2024,7,B-,2.7
608,58,Spring 2024,8,C+,2.3
608,118,Spring 2024,8,C+,2.3
608,235,Spring 2024,8,C+,2.3
608,50,Spring 2024,8,C,2.0
608,22,Spring 2024,8,B,3.0
608,92,Spring 2024,8,C+,2.3
609,47,Fall 2021,1,B+,3.3
609,35,Fall 2021,1,B+,3.3
609,44,Fall 2021,1,A-,3.7
609,36,Fall 2021,1,A-,3.7
609,227,Spring 2021,2,B,3.0
609,182,Spring 2021,2,B+,3.3
609,40,Spring 2021,2,A,4.0
609,70,Spring 2021,2,A-,3.7
609,58,Fall 2022,3,B,3.0
609,47,Fall 2022,3,B+,3.3
609,43,Fall 2022,3,B+,3.3
609,45,Fall 2022,3,A,4.0
609,50,Spring 2022,4,A-,3.7
609,52,Spring 2022,4,A,4.0
609,57,Spring 2022,4,B+,3.3
609,58,Spring 2022,4,B+,3.3
609,58,Fall 2023,5,A-,3.7
609,56,Fall 2023,5,A,4.0
609,49,Fall 2023,5,A-,3.7
609,61,Fall 2023,5,A-,3.7
609,64,Fall 2023,5,A-,3.7
609,61,Spring 2023,6,B+,3.3
609,54,Spring 2023,6,A,4.0
609,63,Spring 2023,6,A-,3.7
609,49,Spring 2023,6,A-,3.7
609,54,Fall 2024,7,A-,3.7
609,58,Fall 2024,7,A-,3.7
609,52,Fall 2024,7,A,4.0
609,59,Fall 2024,7,B+,3.3
609,50,Fall 2024,7,A-,3.7
609,61,Fall 2024,7,B+,3.3
609,56,Spring 2024,8,A,4.0
609,57,Spring 2024,8,A,4.0
609,51,Spring 2024,8,B+,3.3
609,49,Spring 2024,8,A,4.0
609,50,Spring 2024,8,A-,3.7
610,192,Fall 2021,1,B,3.0
610,66,Fall 2021,1,B,3.0
610,180,Fall 2021,1,A-,3.7
610,179,Fall 2021,1,B,3.0
610,228,Fall 2021,1,B-,2.7
610,8,Spring 2021,2,B-,2.7
610,17,Spring 2021,2,A-,3.7
610,7,Spring 2021,2,A,4.0
610,14,Spring 2021,2,A,4.0
610,3,Spring 2021,2,A-,3.7
610,25,Fall 2022,3,B-,2.7
610,15,Fall 2022,3,B+,3.3
610,9,Fall 2022,3,B+,3.3
610,16,Fall 2022,3,B,3.0
610,11,Fall 2022,3,A-,3.7
610,195,Spring 2022,4,B-,2.7
610,58,Spring 2022,4,A-,3.7
610,51,Spring 2022,4,B+,3.3
610,198,Spring 2022,4,B+,3.3
610,168,Spring 2022,4,B,3.0
610,25,Fall 2023,5,A-,3.7
610,26,Fall 2023,5,B+,3.3
610,29,Fall 2023,5,B+,3.3
610,28,Fall 2023,5,B+,3.3
610,27,Fall 2023,5,B+,3.3
610,26,Spring 2023,6,B+,3.3
610,204,Spring 2023,6,B,3.0
610,206,Spring 2023,6,B+,3.3
610,62,Spring 2023,6,B,3.0
610,56,Spring 2023,6,C+,2.3
610,30,Fall 2024,7,B,3.0
610,19,Fall 2024,7,A-,3.7
610,25,Fall 2024,7,B+,3.3
610,29,Fall 2024,7,B,3.0
610,24,Fall 2024,7,A-,3.7
610,26,Fall 2024,7,B,3.0
610,31,Spring 2024,8,B,3.0
610,25,Spring 2024,8,B+,3.3
610,29,Spring 2024,8,B,3.0
610,24,Spring 2024,8,B+,3.3
611,194,Fall 2022,1,B+,3.3
611,187,Fall 2022,1,B,3.0
611,184,Fall 2022,1,B,3.0
611,181,Fall 2022,1,B,3.0
611,193,Fall 2022,1,B-,2.7
611,180,Fall 2022,1,B,3.0
611,45,Spring 2022,2,B,3.0
611,161,Spring 2022,2,B,3.0
611,178,Spring 2022,2,B+,3.3
611,103,Spring 2022,2,B,3.0
611,193,Fall 2023,3,B,3.0
611,192,Fall 2023,3,B-,2.7
611,194,Fall 2023,3,B,3.0
611,196,Fall 2023,3,B-,2.7
611,195,Fall 2023,3,B+,3.3
611,200,Fall 2023,3,B,3.0
611,197,Spring 2023,4,B-,2.7
611,203,Spring 2023,4,B-,2.7
611,200,Spring 2023,4,C+,2.3
611,188,Spring 2023,4,B,3.0
611,208,Fall 2024,5,B-,2.7
611,28,Fall 2024,5,C+,2.3
611,243,Fall 2024,5,C+,2.3
611,176,Fall 2024,5,C+,2.3
611,234,Spring 2024,6,B,3.0
611,198,Spring 2024,6,B+,3.3
611,166,Spring 2024,6,B,3.0
611,173,Spring 2024,6,B-,2.7
611,238,Spring 2024,6,B-,2.7
611,213,Fall 2025,7,B+,3.3
611,206,Fall 2025,7,B,3.0
611,198,Fall 2025,7,B,3.0
611,201,Fall 2025,7,B-,2.7
611,200,Fall 2025,7,B,3.0
611,202,Fall 2025,7,A-,3.7
611,211,Spring 2025,8,B-,2.7
611,208,Spring 2025,8,B,3.0
611,210,Spring 2025,8,B,3.0
611,207,Spring 2025,8,B-,2.7
611,206,Spring 2025,8,C+,2.3
611,200,Spring 2025,8,B+,3.3
612,187,Fall 2020,1,A,4.0
612,182,Fall 2020,1,A,4.0
612,191,Fall 2020,1,A-,3.7
